"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/11/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/10/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/07/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/06/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/30/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/29/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/28/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/27/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/26/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/23/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/22/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/21/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/20/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/19/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/16/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/15/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/14/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/13/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/12/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/09/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/08/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/07/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/06/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/02/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"04/01/2021","89,000.00","89,000.00","90,000.00","88,000.00","","1.14%"
"03/31/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"03/30/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"03/29/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"03/26/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"03/25/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"03/24/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"03/23/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"03/22/2021","88,000.00","88,000.00","89,000.00","87,000.00","","1.15%"
"03/19/2021","87,000.00","87,000.00","88,000.00","86,000.00","","1.16%"
"03/18/2021","86,000.00","86,000.00","87,000.00","85,000.00","","2.38%"
"03/17/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.00%"
"03/16/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.00%"
