DATE,url,tone,upstream,downstream
2017-08-10 23:15:00,http://www.marketwired.com/press-release/aberdeen-exercises-its-option-acquire-10-nsr-royalty-on-sal-de-los-angeles-lithium-project-tsx-aab-2229848.htm,0.597609561752988,False,False
2017-08-11 08:30:00,https://www.bloomberg.com/news/articles/2017-08-11/there-s-a-key-to-lithium-s-future-inside-a-shipping-container,0.43859649122807,False,False
2017-08-11 08:45:00,https://www.bloombergquint.com/business/2017/08/11/there-s-a-key-to-lithium-s-future-inside-a-shipping-container,0.958904109589041,False,False
2017-08-11 15:00:00,http://canadafreepress.com/article/tech-guru-unveils-new-battery-to-challenge-lithium-ion,-2.05198358413133,False,True
2017-08-11 21:30:00,https://www.ajot.com/news/theres-a-key-to-lithiums-future-inside-a-shipping-container,0.60790273556231,True,True
2017-08-13 19:00:00,http://www.digitaljournal.com/news/environment/what-will-we-do-with-all-those-worn-out-lithium-ion-batteries/article/499916,-0.395256916996048,True,False
2017-08-16 09:45:00,http://www.marketwatch.com/story/theres-a-new-way-to-mine-for-lithium-and-its-right-here-in-the-us-2017-08-16,-0.166389351081531,True,False
2017-08-16 14:00:00,https://seekingalpha.com/article/4099367-will-non-lithium-batteries-cost-30-per-kwh-exclusive-interview-prof-michael-zimmerman,1.50652828925343,True,True
2017-08-16 21:45:00,https://www.benzinga.com/pressreleases/17/08/n9942189/lsc-lithium-announces-offering-price-for-previously-announced-private-p,-0.222469410456062,False,False
2017-08-16 23:30:00,http://www.newelectronics.co.uk/electronics-news/lithium-iodide-to-work-better-in-lithium-air-batteries/159666/,-4.72972972972973,1,1
2017-08-17 07:30:00,https://www.benzinga.com/pressreleases/17/08/m9942954/liberty-one-lithium-reports-positive-geophysical-survey-results-exceed-,2.28758169934641,False,False
2017-08-21 05:00:00,http://www.proactiveinvestors.com.au/companies/news/182687/anson-resources-open-share-purchase-plan-for-high-grade-lithium-near-tesla-s-gigafactory-182687.html,0.0,1,1
2017-08-21 15:15:00,http://www.afr.com/personal-finance/shares/getting-on-board-the-lithium-train-20170817-gxyqqo,0.74468085106383,True,False
2017-08-21 16:15:00,http://www.9news.com/news/with-more-lithium-emphasis-colorado-uranium-company-changes-name/465947429,1.85185185185185,1,1
2017-08-21 19:15:00,https://cleantechnica.com/2017/08/21/toyota-still-banks-lithium-air-energy-storage-next-gen-ev-batteries/,-1.15062761506276,True,True
2017-08-22 00:30:00,https://www.bloomberg.com/news/articles/2017-08-21/supplying-lithium-gets-trickier-as-electric-revolution-quickens,-1.41110065851364,False,False
2017-08-22 03:15:00,https://www.bloombergquint.com/business/2017/08/21/supplying-lithium-gets-trickier-as-electric-revolution-quickens,-1.03806228373702,False,False
