"Date","Price","Open","High","Low","Vol.","Change %"
"12/18/2012","98.65","98.62","99.20","98.44","","-0.22%"
"12/17/2012","98.87","98.08","98.90","97.99","","0.64%"
"12/14/2012","98.24","97.75","98.30","97.56","","0.85%"
"12/13/2012","97.41","97.60","98.00","96.94","","0.02%"
"12/12/2012","97.39","96.16","97.93","96.13","","1.42%"
"12/11/2012","96.03","94.91","96.18","94.86","","1.31%"
"12/10/2012","94.79","94.20","94.91","94.17","","0.71%"
"12/07/2012","94.12","94.07","94.41","93.89","","0.12%"
"12/06/2012","94.01","94.43","94.88","93.85","","-0.25%"
"12/05/2012","94.25","94.31","94.49","93.86","","-0.12%"
"12/04/2012","94.36","94.58","94.83","93.92","","-0.52%"
"12/03/2012","94.85","96.35","96.53","94.80","","-2.39%"
"11/30/2012","97.17","96.77","97.32","96.70","","0.75%"
"11/29/2012","96.45","95.65","96.60","95.64","","1.06%"
"11/28/2012","95.44","95.49","95.51","94.27","","-0.65%"
"11/27/2012","96.06","96.61","96.93","95.96","","-0.80%"
"11/26/2012","96.83","96.69","97.33","96.54","","-0.09%"
"11/23/2012","96.92","95.30","96.92","95.15","","1.91%"
"11/22/2012","95.10","95.08","95.46","95.00","","-0.13%"
"11/21/2012","95.22","95.83","95.87","94.88","","-0.64%"
"11/20/2012","95.83","95.81","96.42","95.63","","-0.17%"
"11/19/2012","95.99","94.21","96.13","94.19","","2.78%"
"11/16/2012","93.39","93.27","93.64","92.86","","0.23%"
"11/15/2012","93.18","93.67","93.74","92.85","","-0.95%"
"11/14/2012","94.07","95.66","95.70","93.76","","-1.91%"
"11/13/2012","95.90","96.11","96.43","95.82","","0.26%"
"11/12/2012","95.65","96.55","96.81","95.63","","-1.08%"
"11/09/2012","96.69","96.58","96.89","96.10","","0.12%"
"11/08/2012","96.57","97.77","97.86","96.39","","-1.90%"
"11/07/2012","98.44","99.43","99.46","97.65","","-0.70%"
"11/06/2012","99.13","98.48","99.40","98.36","","0.71%"
"11/05/2012","98.43","97.68","98.56","97.61","","0.72%"
"11/02/2012","97.73","98.17","98.99","97.50","","0.07%"
"11/01/2012","97.66","96.56","98.15","96.55","","0.99%"
"10/31/2012","96.70","97.50","97.66","96.62","","-0.24%"
"10/30/2012","96.93","96.69","97.14","96.66","","-0.06%"
"10/29/2012","96.99","97.37","97.42","96.84","","-0.61%"
"10/26/2012","97.59","97.68","97.74","96.26","","-0.43%"
"10/25/2012","98.01","97.88","98.72","97.66","","0.03%"
"10/24/2012","97.98","98.53","98.77","97.51","","-0.50%"
"10/23/2012","98.47","99.67","99.71","97.67","","-1.81%"
"10/22/2012","100.29","100.44","100.75","99.69","","-0.77%"
"10/19/2012","101.07","102.30","102.34","100.65","","-1.07%"
"10/18/2012","102.16","101.95","102.50","101.66","","0.00%"
"10/17/2012","102.16","101.44","102.23","101.40","","0.74%"
"10/16/2012","101.41","101.94","101.97","101.18","","-0.76%"
"10/15/2012","102.19","101.64","102.36","101.48","","0.37%"
"10/12/2012","101.81","102.50","102.75","101.74","","-0.75%"
"10/11/2012","102.58","101.85","103.38","101.83","","0.59%"
"10/10/2012","101.98","103.10","103.21","101.76","","-0.81%"
"10/09/2012","102.81","104.32","104.36","102.70","","-1.01%"
"10/08/2012","103.86","104.30","104.30","103.67","","-1.03%"
"10/05/2012","104.94","104.45","105.83","104.41","","0.68%"
"10/04/2012","104.23","103.83","104.53","103.75","","0.20%"
"10/03/2012","104.02","104.29","104.31","103.48","","-0.29%"
"10/02/2012","104.32","105.25","105.56","104.09","","-0.61%"
"10/01/2012","104.96","104.00","105.52","104.00","","0.57%"
"09/28/2012","104.36","105.11","105.16","104.05","","-0.32%"
"09/27/2012","104.70","104.37","105.05","103.96","","0.67%"
"09/26/2012","104.00","104.16","104.20","102.74","","-0.51%"
"09/25/2012","104.53","106.66","107.04","104.52","","-2.52%"
"09/24/2012","107.23","108.19","108.25","106.98","","-1.33%"
"09/21/2012","108.67","109.38","110.15","108.66","","0.47%"
"09/20/2012","108.16","107.60","108.35","106.88","","0.19%"
"09/19/2012","107.96","107.45","107.98","106.82","","1.10%"
